ID,tanggal_waktu,suhu,beban_listrik,kecepatan_angin,tekanan_udara,dampak_lingkungan,konsumsi_listrik
26759,2024-10-05 23:00:00,20.6,-16.4,46.79,997.0,A,204.0
26760,2024-10-06 00:00:00,19.4,-16.4,51.81,996.0,A,192.0
26761,2024-10-06 01:00:00,20.6,-18.6,61.765,1006.0,A,198.0
26762,2024-10-06 02:00:00,19.8,-18.6,71.47,993.0,A,198.0
26763,2024-10-06 03:00:00,20.2,-20.0,86.045,1004.0,A,210.0
26764,2024-10-06 04:00:00,19.8,-20.7,99.255,999.0,A,192.0
26765,2024-10-06 05:00:00,19.4,-17.1,109.685,998.0,A,186.0
26766,2024-10-06 06:00:00,19.1,-18.6,115.495,993.0,A,177.0
26767,2024-10-06 07:00:00,19.8,-16.4,125.435,998.0,A,207.0
26768,2024-10-06 08:00:00,19.8,-17.9,137.505,1007.0,A,186.0
26769,2024-10-06 09:00:00,19.8,-20.0,147.81,1007.0,A,198.0
26770,2024-10-06 10:00:00,19.8,-20.7,160.13,991.0,A,192.0
26771,2024-10-06 11:00:00,21.1,-20.0,172.95,1009.0,A,189.0
26772,2024-10-06 12:00:00,21.4,-22.9,184.645,1000.0,A,180.0
26773,2024-10-06 13:00:00,21.4,-21.4,195.95,1002.0,A,204.0
26774,2024-10-06 14:00:00,21.4,-20.7,208.285,1001.0,A,204.0
26775,2024-10-06 15:00:00,21.4,-22.9,221.105,1009.0,A,
26776,2024-10-06 16:00:00,21.4,-20.7,232.535,991.0,A,201.0
26777,2024-10-06 17:00:00,20.2,-21.4,241.365,1002.0,A,189.0
26778,2024-10-06 18:00:00,19.8,-21.4,252.07,996.0,A,183.0
26779,2024-10-06 19:00:00,19.8,-20.7,259.995,1005.0,A,189.0
26780,2024-10-06 20:00:00,20.2,-17.1,266.395,1003.0,A,186.0
26781,2024-10-06 21:00:00,19.1,-17.9,273.795,1006.0,A,183.0
26782,2024-10-06 22:00:00,19.4,-19.3,278.465,1000.0,A,207.0
26783,2024-10-06 23:00:00,19.8,-16.4,286.49,1010.0,A,186.0
26784,2024-10-07 00:00:00,19.1,-16.4,293.265,1014.0,A,210.0
26785,2024-10-07 01:00:00,19.1,-15.7,298.575,1011.0,A,186.0
26786,2024-10-07 02:00:00,19.1,-17.1,308.015,1002.0,A,216.0
26787,2024-10-07 03:00:00,17.1,-20.0,311.535,1015.0,A,195.0
26788,2024-10-07 04:00:00,18.3,-18.6,316.33,995.0,A,204.0
26789,2024-10-07 05:00:00,17.1,-18.6,319.835,1014.0,A,207.0
26790,2024-10-07 06:00:00,17.4,-16.4,325.255,1005.0,A,201.0
26791,2024-10-07 07:00:00,17.8,-17.9,330.05,995.0,A,207.0
26792,2024-10-07 08:00:00,18.3,-16.4,4.63,1006.0,A,213.0
26793,2024-10-07 09:00:00,18.7,-19.3,7.885,1011.0,A,201.0
26794,2024-10-07 10:00:00,19.8,-20.0,4.755,1005.0,A,216.0
26795,2024-10-07 11:00:00,21.1,-17.9,7.01,999.0,A,210.0
26796,2024-10-07 12:00:00,21.4,-20.7,1.515,999.0,A,201.0
26797,2024-10-07 13:00:00,21.1,-20.0,3.415,995.0,A,225.0
26798,2024-10-07 14:00:00,22.2,-20.0,4.13,995.0,A,252.0
26799,2024-10-07 15:00:00,21.8,-20.0,5.395,994.0,A,258.0
26800,2024-10-07 16:00:00,21.1,-21.4,10.44,1000.0,A,228.0
26801,2024-10-07 17:00:00,21.8,-19.3,13.835,997.0,A,264.0
26802,2024-10-07 18:00:00,20.2,-21.4,17.84,1008.0,A,252.0
26803,2024-10-07 19:00:00,21.1,-17.9,20.22,990.0,A,276.0
26804,2024-10-07 20:00:00,20.2,-17.1,21.76,1007.0,A,306.0
26805,2024-10-07 21:00:00,19.1,-17.1,24.05,991.0,A,321.0
26806,2024-10-07 22:00:00,18.7,-17.9,1.64,1007.0,A,336.0
26807,2024-10-07 23:00:00,17.8,-17.1,2.39,996.0,A,306.0
26808,2024-10-08 00:00:00,17.4,-17.1,2.54,1007.0,A,327.0
26809,2024-10-08 01:00:00,17.1,-15.0,2.64,1001.0,A,339.0
26810,2024-10-08 02:00:00,17.4,-16.4,2.265,988.0,A,369.0
26811,2024-10-08 03:00:00,17.1,-14.3,4.055,993.0,A,399.0
26812,2024-10-08 04:00:00,17.1,-17.1,5.97,994.0,A,396.0
26813,2024-10-08 05:00:00,16.3,-17.1,8.01,999.0,A,372.0
26814,2024-10-08 06:00:00,16.3,-14.3,9.55,995.0,A,327.0
26815,2024-10-08 07:00:00,15.9,-17.9,12.93,995.0,A,303.0
26816,2024-10-08 08:00:00,16.7,-15.7,15.31,1001.0,A,315.0
26817,2024-10-08 09:00:00,17.8,-14.3,2.39,1001.0,A,300.0
26818,2024-10-08 10:00:00,19.4,-17.1,5.005,999.0,A,318.0
26819,2024-10-08 11:00:00,20.2,-17.9,5.795,1000.0,A,327.0
26820,2024-10-08 12:00:00,21.4,-15.7,2.14,1001.0,A,312.0
26821,2024-10-08 13:00:00,21.8,-19.3,2.915,989.0,A,336.0
26822,2024-10-08 14:00:00,21.8,-17.1,2.265,1000.0,A,333.0
26823,2024-10-08 15:00:00,22.6,-20.7,3.405,982.0,A,345.0
26824,2024-10-08 16:00:00,21.8,-16.4,2.54,981.0,A,324.0
26825,2024-10-08 17:00:00,21.8,-19.3,2.765,981.0,A,336.0
26826,2024-10-08 18:00:00,20.6,-18.6,2.655,995.0,A,414.0
26827,2024-10-08 19:00:00,19.4,-12.9,1.64,982.0,A,432.0
26828,2024-10-08 20:00:00,19.1,-13.6,3.28,1002.0,A,456.0
26829,2024-10-08 21:00:00,17.8,-13.6,4.32,987.0,A,459.0
26830,2024-10-08 22:00:00,17.8,-15.0,2.915,994.0,A,510.0
26831,2024-10-08 23:00:00,18.7,-15.0,3.54,995.0,A,498.0
26832,2024-10-09 00:00:00,18.3,-15.7,4.83,988.0,A,570.0
26833,2024-10-09 01:00:00,17.8,-15.7,3.165,992.0,A,606.0
26834,2024-10-09 02:00:00,17.1,-15.0,1.825,987.0,A,624.0
26835,2024-10-09 03:00:00,16.7,-15.0,1.65,984.0,A,618.0
26836,2024-10-09 04:00:00,16.7,-14.3,2.515,990.0,A,624.0
26837,2024-10-09 05:00:00,16.3,-13.6,2.2,998.0,A,576.0
26838,2024-10-09 06:00:00,17.4,-15.7,1.89,996.0,A,546.0
26839,2024-10-09 07:00:00,16.7,-12.9,3.805,995.0,A,480.0
26840,2024-10-09 08:00:00,17.1,-15.7,5.22,991.0,A,444.0
26841,2024-10-09 09:00:00,18.7,-14.3,2.39,987.0,A,438.0
26842,2024-10-09 10:00:00,19.1,-14.3,2.715,980.0,A,492.0
26843,2024-10-09 11:00:00,20.6,-14.3,2.915,995.0,A,564.0
26844,2024-10-09 12:00:00,20.6,-12.9,2.39,996.0,A,483.0
26845,2024-10-09 13:00:00,21.4,-15.7,3.04,994.0,A,477.0
26846,2024-10-09 14:00:00,21.1,-11.4,2.515,983.0,A,474.0
26847,2024-10-09 15:00:00,21.1,-13.6,2.405,978.0,A,459.0
26848,2024-10-09 16:00:00,21.8,-12.9,4.17,986.0,A,459.0
26849,2024-10-09 17:00:00,20.6,-12.9,2.14,988.0,A,537.0
26850,2024-10-09 18:00:00,20.2,-10.0,2.515,977.0,A,561.0
26851,2024-10-09 19:00:00,18.7,-12.1,2.655,988.0,A,546.0
26852,2024-10-09 20:00:00,18.7,-9.3,2.765,981.0,A,543.0
26853,2024-10-09 21:00:00,18.7,-13.6,3.415,979.0,A,582.0
26854,2024-10-09 22:00:00,18.7,-10.7,1.515,993.0,A,582.0
26855,2024-10-09 23:00:00,18.7,-10.7,3.68,982.0,A,597.0
27048,2024-10-18 00:00:00,21.4,-8.6,1.89,990.0,A,414.0
27049,2024-10-18 01:00:00,20.2,-8.6,1.075,986.0,A,414.0
27050,2024-10-18 02:00:00,21.4,-8.6,2.915,997.0,A,399.0
27051,2024-10-18 03:00:00,21.1,-8.6,4.055,997.0,A,381.0
27052,2024-10-18 04:00:00,19.8,-7.9,6.095,989.0,A,387.0
27053,2024-10-18 05:00:00,20.6,-5.7,7.135,979.0,A,402.0
27054,2024-10-18 06:00:00,21.1,-7.1,8.8,981.0,A,390.0
27055,2024-10-18 07:00:00,21.4,-7.1,12.93,982.0,A,423.0
27056,2024-10-18 08:00:00,21.4,-7.1,15.935,983.0,A,420.0
27057,2024-10-18 09:00:00,21.8,-6.4,19.19,981.0,A,396.0
27058,2024-10-18 10:00:00,21.4,-9.3,21.195,994.0,A,402.0
27059,2024-10-18 11:00:00,21.1,-7.9,2.265,992.0,A,423.0
27060,2024-10-18 12:00:00,21.4,-4.3,2.015,986.0,A,360.0
27061,2024-10-18 13:00:00,21.1,-6.4,2.905,994.0,A,348.0
27062,2024-10-18 14:00:00,21.1,-5.7,3.54,975.0,A,378.0
27063,2024-10-18 15:00:00,21.1,-3.6,5.205,979.0,A,342.0
27064,2024-10-18 16:00:00,21.4,-2.1,6.87,983.0,A,348.0
27065,2024-10-18 17:00:00,21.8,-2.1,9.75,978.0,A,318.0
27066,2024-10-18 18:00:00,22.2,-5.0,13.005,991.0,A,339.0
27067,2024-10-18 19:00:00,21.4,-4.3,16.259999999999998,986.0,A,354.0
27068,2024-10-18 20:00:00,21.8,-2.9,19.515,974.0,A,330.0
27069,2024-10-18 21:00:00,21.4,-5.0,22.895,985.0,A,333.0
27070,2024-10-18 22:00:00,21.4,-2.9,26.04,973.0,A,366.0
27071,2024-10-18 23:00:00,20.6,-5.7,29.045,982.0,A,348.0
27072,2024-10-19 00:00:00,20.6,-4.3,31.085,979.0,A,360.0
27073,2024-10-19 01:00:00,21.1,-5.7,33.715,991.0,A,348.0
27074,2024-10-19 02:00:00,20.2,-5.7,37.22,987.0,A,366.0
27075,2024-10-19 03:00:00,21.4,-5.7,39.975,986.0,A,378.0
27076,2024-10-19 04:00:00,21.4,-2.1,42.015,984.0,A,384.0
27077,2024-10-19 05:00:00,20.6,-4.3,1.64,977.0,A,378.0
27078,2024-10-19 06:00:00,21.1,-5.7,3.755,974.0,A,381.0
27079,2024-10-19 07:00:00,19.4,-6.4,8.275,974.0,A,390.0
27080,2024-10-19 08:00:00,20.6,-5.7,13.71,983.0,A,360.0
27081,2024-10-19 09:00:00,22.2,-5.0,21.235,986.0,A,342.0
27082,2024-10-19 10:00:00,23.8,-11.4,28.785,987.0,A,258.0
27083,2024-10-19 11:00:00,24.6,-15.7,37.975,983.0,A,228.0
27084,2024-10-19 12:00:00,23.4,-16.4,49.92,975.0,A,201.0
27085,2024-10-19 13:00:00,24.2,-20.0,61.975,985.0,A,216.0
27086,2024-10-19 14:00:00,24.2,-18.6,71.305,986.0,A,210.0
27087,2024-10-19 15:00:00,23.0,-20.0,81.985,984.0,A,207.0
27088,2024-10-19 16:00:00,23.8,-19.3,90.16,978.0,A,198.0
27089,2024-10-19 17:00:00,21.8,-24.3,99.1,985.0,A,207.0
27090,2024-10-19 18:00:00,21.4,-24.3,105.535,994.0,A,210.0
27091,2024-10-19 19:00:00,21.4,-27.9,5.67,987.0,A,207.0
27092,2024-10-19 20:00:00,20.6,-28.6,11.73,997.0,A,210.0
27093,2024-10-19 21:00:00,21.1,-27.1,16.25,982.0,A,207.0
27094,2024-10-19 22:00:00,20.6,-25.7,19.52,987.0,A,210.0
27095,2024-10-19 23:00:00,20.6,-26.4,23.775,1002.0,A,207.0
27096,2024-10-20 00:00:00,20.6,-26.4,28.695,993.0,A,195.0
27097,2024-10-20 01:00:00,19.4,-26.4,30.485,995.0,A,192.0
27098,2024-10-20 02:00:00,20.2,-22.1,31.9,984.0,A,198.0
27099,2024-10-20 03:00:00,20.6,-24.3,2.265,989.0,A,192.0
27100,2024-10-20 04:00:00,19.1,-19.3,9.425,1000.0,A,201.0
27101,2024-10-20 05:00:00,19.8,-26.4,15.735,988.0,A,195.0
27102,2024-10-20 06:00:00,19.1,-27.1,24.675,999.0,A,198.0
27103,2024-10-20 07:00:00,18.3,-25.7,30.825,991.0,A,198.0
27104,2024-10-20 08:00:00,18.3,-26.4,39.765,995.0,A,183.0
27105,2024-10-20 09:00:00,18.7,-25.0,47.565,1001.0,A,198.0
27106,2024-10-20 10:00:00,20.2,-26.4,55.99,1004.0,A,198.0
27107,2024-10-20 11:00:00,20.2,-28.6,63.79,1001.0,A,195.0
27108,2024-10-20 12:00:00,20.6,-29.3,72.465,1005.0,A,204.0
27109,2024-10-20 13:00:00,21.1,-29.3,81.405,999.0,A,177.0
27110,2024-10-20 14:00:00,20.6,-27.1,88.83,998.0,A,186.0
27111,2024-10-20 15:00:00,21.1,-32.1,97.88,995.0,A,204.0
27112,2024-10-20 16:00:00,20.2,-32.9,106.055,997.0,A,210.0
27113,2024-10-20 17:00:00,20.6,-30.7,114.745,995.0,A,180.0
27114,2024-10-20 18:00:00,19.4,-28.6,119.415,994.0,A,180.0
27115,2024-10-20 19:00:00,18.7,-27.9,123.435,992.0,A,183.0
27116,2024-10-20 20:00:00,18.7,-27.9,127.455,991.0,A,192.0
27117,2024-10-20 21:00:00,18.3,-25.0,4.645,996.0,A,204.0
27118,2024-10-20 22:00:00,18.7,-25.7,7.685,1002.0,A,195.0
27119,2024-10-20 23:00:00,19.1,-27.9,6.795,989.0,A,189.0
27120,2024-10-21 00:00:00,17.8,-27.1,8.085,1003.0,A,189.0
27121,2024-10-21 01:00:00,17.8,-24.3,13.895,1006.0,A,198.0
27122,2024-10-21 02:00:00,17.8,-25.7,20.42,991.0,A,207.0
27123,2024-10-21 03:00:00,18.7,-25.7,26.98,992.0,A,198.0
27124,2024-10-21 04:00:00,18.7,-24.3,31.275,1000.0,A,198.0
27125,2024-10-21 05:00:00,17.8,-26.4,36.82,999.0,A,177.0
27126,2024-10-21 06:00:00,17.4,-25.0,40.865,992.0,A,210.0
27127,2024-10-21 07:00:00,18.3,-27.1,47.675,1001.0,A,213.0
27128,2024-10-21 08:00:00,18.7,-27.1,52.735,997.0,A,180.0
27129,2024-10-21 09:00:00,19.4,-25.7,57.78,1002.0,A,183.0
27130,2024-10-21 10:00:00,19.1,-25.0,64.805,992.0,A,192.0
27131,2024-10-21 11:00:00,19.4,-25.7,72.58,1011.0,A,183.0
27132,2024-10-21 12:00:00,19.4,-25.7,73.62,1006.0,A,198.0
27133,2024-10-21 13:00:00,19.8,-27.9,77.5,1009.0,A,207.0
27134,2024-10-21 14:00:00,19.8,-30.7,81.52,1004.0,A,198.0
27135,2024-10-21 15:00:00,21.1,-28.6,83.56,1005.0,A,204.0
27136,2024-10-21 16:00:00,20.6,-30.7,4.38,1000.0,A,186.0
27137,2024-10-21 17:00:00,19.4,-25.7,7.01,1004.0,A,219.0
27138,2024-10-21 18:00:00,19.8,-24.3,1.765,999.0,A,192.0
27139,2024-10-21 19:00:00,18.7,-24.3,1.89,1007.0,A,249.0
27140,2024-10-21 20:00:00,17.8,-22.9,2.78,997.0,A,279.0
27141,2024-10-21 21:00:00,19.4,-23.6,5.195,995.0,A,303.0
27142,2024-10-21 22:00:00,19.8,-21.4,6.36,1002.0,A,312.0
27143,2024-10-21 23:00:00,17.8,-21.4,2.765,999.0,A,327.0
27144,2024-10-22 00:00:00,18.7,-19.3,2.415,1006.0,A,294.0
27145,2024-10-22 01:00:00,18.3,-21.4,4.33,1006.0,A,297.0
27146,2024-10-22 02:00:00,17.4,-20.7,2.765,1007.0,A,264.0
27147,2024-10-22 03:00:00,17.8,-22.1,2.415,990.0,A,264.0
27148,2024-10-22 04:00:00,17.4,-18.6,1.765,995.0,A,270.0
27149,2024-10-22 05:00:00,16.3,-20.7,3.215,989.0,A,99999.0
27150,2024-10-22 06:00:00,16.3,-21.4,3.855,993.0,A,381.0
27151,2024-10-22 07:00:00,15.5,-20.0,1.89,996.0,A,375.0
27152,2024-10-22 08:00:00,15.5,-18.6,3.28,993.0,A,321.0
27153,2024-10-22 09:00:00,17.1,-20.7,2.39,1000.0,A,288.0
27154,2024-10-22 10:00:00,18.3,-16.4,2.655,1003.0,A,333.0
27155,2024-10-22 11:00:00,19.1,-17.9,3.795,1002.0,A,318.0
27156,2024-10-22 12:00:00,20.2,-18.6,4.9350000000000005,992.0,A,330.0
27157,2024-10-22 13:00:00,21.1,-15.7,6.2,1004.0,A,288.0
27158,2024-10-22 14:00:00,21.1,-12.1,4.77,1000.0,A,297.0
27159,2024-10-22 15:00:00,20.6,-11.4,9.025,990.0,A,303.0
27160,2024-10-22 16:00:00,19.8,-12.1,9.94,993.0,A,303.0
27161,2024-10-22 17:00:00,19.8,-11.4,12.23,1005.0,A,309.0
27162,2024-10-22 18:00:00,19.4,-13.6,12.745,990.0,A,303.0
27163,2024-10-22 19:00:00,18.7,-12.9,13.51,1003.0,A,279.0
27164,2024-10-22 20:00:00,18.7,-10.7,14.65,1007.0,A,270.0
27165,2024-10-22 21:00:00,19.4,-10.7,16.04,996.0,A,282.0
27166,2024-10-22 22:00:00,19.1,-12.1,16.705,1001.0,A,318.0
27167,2024-10-22 23:00:00,17.4,-10.0,2.665,1008.0,A,342.0
27168,2024-10-23 00:00:00,18.3,-11.4,3.805,1004.0,A,360.0
27169,2024-10-23 01:00:00,18.7,-10.7,2.64,991.0,A,360.0
27170,2024-10-23 02:00:00,17.4,-12.9,3.165,996.0,A,441.0
27171,2024-10-23 03:00:00,17.4,-10.7,1.515,994.0,A,429.0
27172,2024-10-23 04:00:00,17.8,-13.6,1.64,999.0,A,420.0
27173,2024-10-23 05:00:00,17.4,-13.6,3.305,998.0,A,420.0
27174,2024-10-23 06:00:00,17.4,-12.1,2.075,996.0,A,384.0
27175,2024-10-23 07:00:00,17.1,-12.1,3.215,1006.0,A,381.0
27176,2024-10-23 08:00:00,17.8,-10.0,2.765,998.0,A,372.0
27177,2024-10-23 09:00:00,18.7,-10.0,2.79,995.0,A,384.0
27178,2024-10-23 10:00:00,19.4,-13.6,4.955,1000.0,A,375.0
27179,2024-10-23 11:00:00,19.8,-10.7,7.12,1000.0,A,381.0
27180,2024-10-23 12:00:00,21.1,-15.0,2.39,995.0,A,345.0
27181,2024-10-23 13:00:00,20.2,-15.7,2.53,1000.0,A,345.0
27182,2024-10-23 14:00:00,21.4,-15.0,3.295,1005.0,A,330.0
27183,2024-10-23 15:00:00,20.2,-16.4,4.4350000000000005,992.0,A,339.0
27184,2024-10-23 16:00:00,21.1,-15.7,2.915,1009.0,A,333.0
27185,2024-10-23 17:00:00,21.1,-13.6,4.955,1002.0,A,309.0
27186,2024-10-23 18:00:00,20.2,-16.4,1.64,996.0,A,318.0
27187,2024-10-23 19:00:00,19.1,-14.3,2.34,1003.0,A,336.0
27188,2024-10-23 20:00:00,19.8,-11.4,1.515,1001.0,A,339.0
27189,2024-10-23 21:00:00,19.1,-10.0,4.305,1009.0,A,372.0
27190,2024-10-23 22:00:00,19.4,-9.3,5.845,1008.0,A,357.0
27191,2024-10-23 23:00:00,19.1,-8.6,9.475,1002.0,A,288.0
27192,2024-10-24 00:00:00,19.4,-7.1,10.64,1011.0,A,306.0
27193,2024-10-24 01:00:00,19.4,-7.9,13.645,1010.0,A,300.0
27194,2024-10-24 02:00:00,18.7,-7.1,17.4,1005.0,A,324.0
27195,2024-10-24 03:00:00,19.4,-9.3,18.065,991.0,A,312.0
27196,2024-10-24 04:00:00,19.1,-8.6,20.855,1005.0,A,330.0
27197,2024-10-24 05:00:00,19.1,-11.4,23.985,1001.0,A,333.0
27198,2024-10-24 06:00:00,19.4,-9.3,27.505,993.0,B,336.0
27199,2024-10-24 07:00:00,18.7,-9.3,32.025,995.0,B,300.0
27200,2024-10-24 08:00:00,18.3,-7.1,33.19,1006.0,B,327.0
27201,2024-10-24 09:00:00,17.4,-8.6,34.98,997.0,B,300.0
27202,2024-10-24 10:00:00,17.8,-8.6,36.77,991.0,B,324.0
27203,2024-10-24 11:00:00,18.3,-7.9,38.31,1007.0,B,330.0
27204,2024-10-24 12:00:00,17.8,-10.0,40.1,1005.0,B,303.0
27205,2024-10-24 13:00:00,19.4,-7.9,42.265,1002.0,B,273.0
27206,2024-10-24 14:00:00,18.3,-7.1,45.27,994.0,B,282.0
27207,2024-10-24 15:00:00,19.4,-9.3,46.81,1000.0,B,294.0
27208,2024-10-24 16:00:00,19.4,-10.0,49.35,992.0,B,309.0
27209,2024-10-24 17:00:00,18.7,-9.3,51.265,994.0,B,300.0
27210,2024-10-24 18:00:00,19.1,-9.3,52.055,992.0,B,309.0
27211,2024-10-24 19:00:00,19.4,-8.6,55.435,991.0,B,306.0
27212,2024-10-24 20:00:00,19.4,-9.3,58.815,1004.0,B,312.0
27213,2024-10-24 21:00:00,18.3,-9.3,60.355,992.0,B,300.0
27214,2024-10-24 22:00:00,18.3,-7.9,62.02,1002.0,B,324.0
27215,2024-10-24 23:00:00,18.7,-8.6,64.685,999.0,B,303.0
27216,2024-10-25 00:00:00,19.1,-9.3,67.065,992.0,B,303.0
27217,2024-10-25 01:00:00,19.1,-9.3,70.195,985.0,B,291.0
27218,2024-10-25 02:00:00,19.1,-6.4,72.86,998.0,B,300.0
27219,2024-10-25 03:00:00,18.7,-5.7,73.625,993.0,B,294.0
27220,2024-10-25 04:00:00,19.1,-6.4,2.39,991.0,B,318.0
27221,2024-10-25 05:00:00,18.3,-7.9,3.405,1001.0,A,363.0
27222,2024-10-25 06:00:00,17.8,-5.7,3.54,993.0,A,336.0
27223,2024-10-25 07:00:00,18.3,-10.0,3.93,985.0,A,363.0
27224,2024-10-25 08:00:00,18.3,-9.3,4.88,1004.0,A,372.0
27225,2024-10-25 09:00:00,17.4,-8.6,6.045,994.0,A,366.0
27226,2024-10-25 10:00:00,18.7,-9.3,2.415,995.0,A,270.0
27227,2024-10-25 11:00:00,19.4,-9.3,4.755,997.0,A,219.0
27228,2024-10-25 12:00:00,20.6,-12.1,8.775,990.0,A,198.0
27229,2024-10-25 13:00:00,19.4,-12.9,4.645,991.0,A,204.0
27230,2024-10-25 14:00:00,21.1,-12.9,6.17,1006.0,A,213.0
27231,2024-10-25 15:00:00,20.2,-12.9,4.63,988.0,A,180.0
27232,2024-10-25 16:00:00,21.4,-12.9,8.65,988.0,A,180.0
27233,2024-10-25 17:00:00,20.2,-15.7,16.075,1004.0,A,204.0
27234,2024-10-25 18:00:00,19.1,-14.3,21.635,999.0,A,207.0
27235,2024-10-25 19:00:00,19.1,-17.1,30.06,1003.0,A,198.0
27236,2024-10-25 20:00:00,17.4,-16.4,36.12,1008.0,A,180.0
27237,2024-10-25 21:00:00,18.3,-15.7,42.305,997.0,A,204.0
27238,2024-10-25 22:00:00,17.4,-17.1,47.615,1004.0,A,192.0
27239,2024-10-25 23:00:00,17.4,-17.9,51.635,1013.0,A,189.0
27240,2024-10-26 00:00:00,16.7,-20.0,56.43,1006.0,A,180.0
27241,2024-10-26 01:00:00,17.1,-18.6,62.865,1007.0,A,189.0
27242,2024-10-26 02:00:00,17.4,-19.3,67.535,1014.0,A,213.0
27243,2024-10-26 03:00:00,16.7,-19.3,72.83,1013.0,A,204.0
27244,2024-10-26 04:00:00,15.5,-21.4,74.96,1004.0,A,186.0
27245,2024-10-26 05:00:00,15.1,-20.7,78.215,1004.0,A,204.0
27246,2024-10-26 06:00:00,15.9,-18.6,83.385,997.0,A,189.0
27247,2024-10-26 07:00:00,16.3,-19.3,89.695,1007.0,A,198.0
27248,2024-10-26 08:00:00,15.5,-17.1,92.45,998.0,A,210.0
27249,2024-10-26 09:00:00,17.8,-19.3,97.095,1017.0,A,216.0
27250,2024-10-26 10:00:00,17.4,-17.1,100.765,1015.0,A,186.0
27251,2024-10-26 11:00:00,18.7,-19.3,106.935,1001.0,A,204.0
27252,2024-10-26 12:00:00,19.1,-20.7,110.205,1017.0,A,201.0
27253,2024-10-26 13:00:00,19.1,-20.7,114.725,1016.0,A,207.0
27254,2024-10-26 14:00:00,19.4,-20.0,117.48,1003.0,A,207.0
27255,2024-10-26 15:00:00,19.8,-17.1,120.235,1007.0,A,192.0
27256,2024-10-26 16:00:00,19.4,-19.3,1.89,1009.0,A,195.0
27257,2024-10-26 17:00:00,19.1,-20.0,4.005,999.0,A,210.0
27258,2024-10-26 18:00:00,19.4,-17.1,8.4,995.0,A,195.0
27259,2024-10-26 19:00:00,18.3,-19.3,12.945,1013.0,A,198.0
27260,2024-10-26 20:00:00,18.3,-17.1,16.715,1001.0,A,195.0
27261,2024-10-26 21:00:00,18.7,-17.1,22.635,1015.0,A,228.0
27262,2024-10-26 22:00:00,16.3,-17.9,24.175,1006.0,A,225.0
27263,2024-10-26 23:00:00,17.1,-16.4,28.195,1008.0,A,192.0
27264,2024-10-27 00:00:00,17.1,-17.1,30.7,998.0,A,192.0
27265,2024-10-27 01:00:00,15.9,-18.6,34.83,1015.0,A,201.0
27266,2024-10-27 02:00:00,16.3,-17.1,37.46,1002.0,A,198.0
27267,2024-10-27 03:00:00,15.9,-17.1,40.59,1011.0,A,180.0
27268,2024-10-27 04:00:00,15.9,-17.1,43.345,997.0,A,204.0
27269,2024-10-27 05:00:00,15.1,-19.3,47.225,998.0,A,192.0
27270,2024-10-27 06:00:00,16.7,-17.9,2.54,1014.0,A,192.0
27271,2024-10-27 07:00:00,15.9,-19.3,2.415,997.0,A,207.0
27272,2024-10-27 08:00:00,16.3,-17.9,6.42,1011.0,A,207.0
27273,2024-10-27 09:00:00,17.1,-17.1,6.295,1016.0,A,216.0
27274,2024-10-27 10:00:00,18.7,-16.4,9.69,1011.0,A,207.0
27275,2024-10-27 11:00:00,18.3,-18.6,3.755,1017.0,A,210.0
27276,2024-10-27 12:00:00,19.1,-20.7,6.17,1005.0,A,225.0
27277,2024-10-27 13:00:00,19.1,-20.0,2.915,1006.0,A,195.0
27278,2024-10-27 14:00:00,18.7,-17.9,4.83,1013.0,A,213.0
27279,2024-10-27 15:00:00,19.8,-18.6,6.62,1003.0,A,234.0
27280,2024-10-27 16:00:00,19.1,-17.9,10.125,999.0,A,225.0
27281,2024-10-27 17:00:00,19.1,-16.4,13.52,993.0,A,210.0
27282,2024-10-27 18:00:00,19.1,-17.1,18.29,1005.0,A,222.0
27283,2024-10-27 19:00:00,18.3,-15.7,21.295,1005.0,A,222.0
27284,2024-10-27 20:00:00,18.7,-14.3,23.21,1010.0,A,237.0
27285,2024-10-27 21:00:00,17.1,-15.0,2.765,1012.0,A,264.0
27286,2024-10-27 22:00:00,17.1,-16.4,3.53,1005.0,A,276.0
27287,2024-10-27 23:00:00,16.7,-12.9,1.515,992.0,A,270.0
27288,2024-10-28 00:00:00,16.3,-15.0,2.265,1010.0,A,276.0
27289,2024-10-28 01:00:00,15.5,-15.7,3.04,1005.0,A,273.0
27290,2024-10-28 02:00:00,15.5,-15.7,1.765,1003.0,A,276.0
27291,2024-10-28 03:00:00,14.7,-12.9,1.2,990.0,A,333.0
27292,2024-10-28 04:00:00,15.1,-17.1,2.775,1003.0,A,345.0
27293,2024-10-28 05:00:00,14.7,-15.7,2.79,993.0,A,324.0
27294,2024-10-28 06:00:00,15.9,-14.3,4.83,995.0,A,312.0
27295,2024-10-28 07:00:00,14.7,-17.1,6.87,995.0,A,300.0
27296,2024-10-28 08:00:00,15.9,-13.6,8.16,997.0,A,297.0
27297,2024-10-28 09:00:00,16.3,-15.0,10.075,1009.0,A,264.0
27298,2024-10-28 10:00:00,18.3,-15.0,12.24,997.0,A,273.0
27299,2024-10-28 11:00:00,18.7,-15.7,2.265,993.0,A,273.0
27300,2024-10-28 12:00:00,18.7,-15.7,3.655,1004.0,A,294.0
27301,2024-10-28 13:00:00,19.8,-15.0,3.54,1001.0,A,294.0
27302,2024-10-28 14:00:00,19.4,-16.4,4.88,995.0,A,330.0
27303,2024-10-28 15:00:00,19.8,-17.1,5.27,1005.0,A,351.0
